Mes,COD_PROVINCIA_MAT,Biodiesel,Biometano,Butano,Diesel,Eléctrico,Etanol,Gas licuado petróleo,Gas natural comprimido,Gas natural licuado,Gasolina,Hidrógeno,Otros
2017-12,LO,0,0,0,412,2,0,6,0,0,383,0,0
2017-12,LU,0,0,0,514,0,0,8,1,0,275,1,0
2017-12,M,0,0,0,20026,677,1,315,238,2,14530,0,0
2017-12,MA,0,0,0,2063,89,1,50,0,0,2143,0,0
2017-12,ML,0,0,0,74,1,0,0,0,0,133,0,0
2017-12,MU,0,0,0,2361,15,0,5,2,0,1423,0,0
2017-12,O,0,0,0,1155,14,0,10,5,0,1157,0,0
2017-12,OU,0,0,0,430,1,0,0,0,0,225,0,0
2017-12,P,0,0,0,163,1,0,0,0,0,97,0,0
2017-12,PO,0,0,0,975,6,0,11,0,0,663,0,0
2017-12,S,0,0,0,691,8,0,3,1,0,666,0,0
2017-12,SA,0,0,0,488,2,0,3,0,0,519,0,0
2017-12,SC,0,0,0,281,0,0,1,0,0,355,0,0
2017-12,SE,0,0,0,1944,11,0,14,9,0,1830,0,0
2017-12,SG,0,0,0,120,0,0,0,0,0,88,0,0
2017-12,SO,0,0,0,88,0,0,2,0,0,80,0,0
2017-12,SS,0,0,0,794,19,0,1,1,0,878,0,0
2017-12,T,0,0,0,769,9,0,3,0,0,1045,0,0
2017-12,TE,0,0,0,188,1,0,0,0,0,111,0,0
2017-12,TF,0,0,0,1005,8,0,13,0,0,2064,0,0
2017-12,TO,0,0,0,2368,63,0,13,0,0,1265,0,0
2017-12,V,0,0,0,2868,43,0,12,6,0,4054,0,0
2017-12,VA,0,0,0,589,9,0,5,0,0,622,0,0
2017-12,VI,0,0,0,436,10,0,3,0,0,465,0,0
2017-12,Z,0,0,0,1178,18,0,16,6,0,1360,0,0
2017-12,ZA,0,0,0,141,2,0,1,0,0,99,0,0
2018-01,A,0,0,0,1,0,0,0,0,0,1,0,0
2018-01,AL,0,0,0,8,0,0,0,0,0,1,0,0
2018-01,B,0,0,0,1,0,0,0,0,0,7,0,0
2018-01,BA,0,0,0,2,0,0,0,0,0,0,0,0
2018-01,C,0,0,0,3,0,0,0,0,0,0,0,0
2018-01,CA,0,0,0,5,0,0,0,0,0,0,0,0
2018-01,CC,0,0,0,2,0,0,0,0,0,0,0,0
2018-01,CE,0,0,0,4,0,0,0,0,0,0,0,0
2018-01,CS,0,0,0,2,0,0,0,0,0,0,0,0
2018-01,GC,0,0,0,2,0,0,0,0,0,2,0,0
2018-01,H,0,0,0,3,0,0,0,0,0,1,0,0
2018-01,HU,0,0,0,1,0,0,0,0,0,0,0,0
2018-01,IB,0,0,0,5,0,0,0,0,0,8,0,0
2018-01,LE,0,0,0,0,0,0,0,0,0,1,0,0
2018-01,LO,0,0,0,0,0,0,0,0,0,1,0,0
2018-01,LU,0,0,0,1,0,0,0,0,0,0,0,0
2018-01,M,0,0,0,8,0,0,0,0,0,7,0,0
2018-01,MA,0,0,0,4,0,0,0,0,0,1,0,0
2018-01,ML,0,0,0,2,0,0,0,0,0,0,0,0
2018-01,MU,0,0,0,7,0,0,0,0,0,1,0,0
2018-01,O,0,0,0,11,0,0,0,0,0,2,0,0
2018-01,OU,0,0,0,2,0,0,0,0,0,1,0,0
2018-01,PO,0,0,0,5,0,0,0,0,0,1,0,0
2018-01,S,0,0,0,1,0,0,0,0,0,0,0,0
2018-01,SA,0,0,0,1,0,0,0,0,0,0,0,0
2018-01,TO,0,0,0,3,0,0,0,0,0,2,0,0
2018-01,V,0,0,0,1,0,0,0,0,0,1,0,0
2018-01,Z,0,0,0,0,0,0,0,0,0,1,0,0
2018-02,A,0,0,0,3521,30,0,12,1,0,6439,0,0
2018-02,AB,0,0,0,384,0,0,8,0,1,314,0,0
2018-02,AL,0,0,0,767,0,0,9,0,0,589,0,0
2018-02,AV,0,0,0,95,0,0,2,0,0,91,0,0
2018-02,B,0,0,0,7802,229,0,149,118,2,10860,2,0
2018-02,BA,0,0,0,894,2,0,4,0,0,478,0,0
2018-02,BI,0,0,0,1154,11,0,17,6,0,1275,0,0
2018-02,BU,0,0,0,334,2,0,5,3,0,430,0,0
2018-02,C,0,0,0,1274,6,0,16,1,0,1018,0,0
2018-02,CA,0,1,0,955,52,0,11,0,0,1231,0,0
2018-02,CC,0,0,0,236,1,0,0,0,0,178,0,0
2018-02,CE,0,0,0,60,1,0,0,0,0,116,0,0
2018-02,CO,0,0,0,786,4,0,6,0,0,640,0,0
2018-02,CR,0,0,0,428,2,0,0,0,0,333,0,0
2018-02,CS,0,0,0,1164,4,0,1,1,0,782,0,0
2018-02,CU,0,0,0,134,3,0,2,0,0,64,0,0
2018-02,GC,0,0,0,1107,25,0,12,0,0,2277,0,0
2018-02,GI,0,0,0,701,16,0,9,3,0,1237,0,0
2018-02,GR,0,0,0,797,5,0,4,1,0,838,0,0
2018-02,GU,0,0,0,257,3,0,6,3,0,241,0,0
2018-02,H,0,0,0,423,9,0,0,0,0,347,0,0
2018-02,HU,0,0,0,379,2,0,1,1,0,243,0,0
2018-02,IB,0,0,0,2194,19,0,13,3,0,4874,0,0
2018-02,J,0,0,0,876,4,0,6,0,0,496,0,0
2018-02,L,0,0,0,531,4,0,3,1,0,431,0,0
2018-02,LE,0,0,0,377,0,0,1,2,0,346,0,0
2018-02,LO,0,0,0,340,1,0,5,1,0,386,0,0
2018-02,LU,0,0,0,491,0,0,3,1,0,414,0,0
2018-02,M,0,0,0,19614,417,0,334,220,3,22363,0,0
2018-02,MA,0,0,0,2086,20,0,16,1,0,2434,0,0
2018-02,ML,0,0,0,71,0,0,0,0,0,124,0,0
2018-02,MU,0,0,0,2212,15,0,11,2,0,1394,0,0
2018-02,O,0,0,0,1013,11,0,17,2,3,1098,0,0
2018-02,OU,0,0,0,327,2,0,0,1,0,242,0,0
2018-02,P,0,0,0,129,0,0,1,0,0,79,0,0
2018-02,PO,0,0,0,924,5,0,17,1,0,659,0,0
2018-02,S,0,0,0,624,2,0,3,0,0,642,0,0
2018-02,SA,0,0,0,393,1,0,8,0,0,529,0,0
2018-02,SC,0,0,0,37,0,0,0,0,0,53,0,0
2018-02,SE,0,0,0,2051,15,0,18,9,0,1886,0,0
2018-02,SG,0,0,0,86,0,0,0,0,0,96,0,0
2018-02,SO,0,0,0,95,0,0,0,1,0,74,0,0
2018-02,SS,0,0,0,672,8,0,4,5,0,816,0,0
2018-02,T,0,0,0,809,8,0,3,6,0,1086,0,0
2018-02,TE,0,0,0,126,0,0,1,1,0,122,0,0
2018-02,TF,0,0,0,741,1,0,3,0,0,1692,0,0
2018-02,TO,0,0,0,3648,109,0,16,7,0,1554,0,0
2018-02,V,0,0,0,2564,30,0,27,10,0,3619,2,0
2018-02,VA,0,0,0,496,7,0,8,2,0,502,0,0
2018-02,VI,0,0,0,370,2,0,3,3,0,475,0,0
2018-02,Z,0,0,0,935,9,0,12,2,0,1145,1,0
2018-02,ZA,0,0,0,146,0,0,0,0,0,79,0,0
2018-03,A,0,0,0,3988,27,0,68,5,0,8402,1,0
2018-03,AB,0,0,0,436,2,0,5,0,3,384,0,0
2018-03,AL,0,0,0,800,2,0,3,0,0,590,0,0
2018-03,AV,0,0,0,81,1,0,0,0,0,116,0,0
2018-03,B,0,0,0,8425,786,0,257,152,12,12159,0,0
2018-03,BA,0,0,0,926,3,0,1,0,0,559,0,0
2018-03,BI,0,0,0,1068,19,0,16,4,0,1483,1,0
2018-03,BU,0,0,0,402,3,0,7,2,0,478,0,0
2018-03,C,0,0,0,1325,14,0,20,0,0,1124,0,0
2018-03,CA,0,0,0,1070,4,0,14,1,0,1455,0,0
2018-03,CC,0,0,0,231,0,0,0,0,0,198,0,0
2018-03,CE,0,0,0,54,1,0,0,0,0,101,0,0
2018-03,CO,0,0,0,877,3,0,2,0,0,703,0,0
2018-03,CR,0,0,0,451,1,0,1,0,0,374,0,0
2018-03,CS,0,0,0,1314,3,0,2,5,0,1630,0,0
2018-03,CU,0,0,0,136,0,0,0,0,0,47,0,0
2018-03,GC,0,0,0,1186,32,0,6,0,1,2929,0,0
2018-03,GI,0,0,0,808,16,0,14,4,0,1508,0,0
2018-03,GR,0,0,0,879,1,0,1,4,0,889,1,0
2018-03,GU,0,0,0,220,2,0,4,8,0,305,0,0
2018-03,H,0,0,0,421,13,0,0,0,0,376,0,0
2018-03,HU,0,0,0,362,3,0,1,0,0,267,0,0
2018-03,IB,0,0,0,2662,24,0,10,3,0,5954,0,0
2018-03,J,0,0,0,921,16,0,5,1,0,536,0,0
2018-03,L,0,0,0,611,7,0,1,0,2,523,0,0
2018-03,LE,0,0,0,369,0,0,1,0,0,412,0,0
2018-03,LO,0,0,0,394,2,0,6,1,0,400,0,0
2018-03,LU,0,0,0,494,6,0,5,0,0,257,0,0
2018-03,M,0,0,0,21976,600,0,304,266,1,27605,3,0
2018-03,MA,0,0,0,2420,17,0,31,2,10,3040,0,0
2018-03,ML,0,0,0,26,0,0,0,0,0,124,0,0
2018-03,MU,0,0,0,1968,6,0,8,1,0,1608,0,0
2018-03,O,0,0,0,1137,11,0,21,4,10,1168,0,0
2018-03,OU,0,0,0,375,3,0,0,4,0,292,0,0
2018-03,P,0,0,0,131,2,0,1,0,0,84,0,0
2018-03,PO,0,0,0,928,10,0,12,3,0,665,0,0
2018-03,S,0,0,0,612,8,0,7,0,0,767,0,0
2018-03,SA,0,0,0,393,3,0,6,0,0,562,0,0
2018-03,SE,0,0,0,2049,9,0,20,4,0,2226,0,0
2018-03,SG,0,0,0,144,0,0,0,0,0,100,0,0
2018-03,SO,0,0,0,105,2,0,1,0,0,89,0,0
2018-03,SS,0,0,0,755,6,0,4,3,0,926,0,0
2018-03,T,0,0,0,794,15,0,11,2,8,1298,0,0
2018-03,TE,0,0,0,124,2,0,4,0,0,107,0,0
2018-03,TF,0,0,0,790,6,0,3,0,1,2026,0,0
2018-03,TO,0,0,0,3522,87,0,15,5,0,1899,0,0
2018-03,V,0,0,0,2451,57,0,19,12,10,4515,0,0
2018-03,VA,1,0,0,543,5,0,4,1,0,603,0,0
2018-03,VI,0,0,0,378,7,0,5,2,0,528,0,0
2018-03,Z,0,0,0,1120,4,0,13,5,0,1252,0,0
2018-03,ZA,0,0,0,124,1,0,1,0,0,74,0,0
2018-04,A,0,0,0,3809,18,1,38,2,0,7457,0,0
2018-04,AB,0,0,0,454,3,0,17,0,8,418,0,0
2018-04,AL,0,0,0,688,2,0,8,0,0,573,0,0
2018-04,AV,0,0,0,79,1,0,2,0,0,100,0,0
2018-04,B,0,0,0,7586,276,0,315,156,7,11992,0,0
2018-04,BA,0,0,0,805,3,0,6,4,0,577,0,0
2018-04,BI,0,0,0,1032,19,0,19,9,0,1496,0,0
2018-04,BU,0,0,0,334,3,0,2,1,0,501,0,0
2018-04,C,0,0,0,1202,6,0,22,1,0,1159,0,0
2018-04,CA,0,1,0,988,5,0,14,2,0,1510,0,0
2018-04,CC,0,0,0,228,2,0,4,0,0,184,0,0
2018-04,CE,0,0,0,52,0,0,0,0,0,114,0,0
2018-04,CO,0,0,0,826,8,0,6,1,0,745,0,0
2018-04,CR,0,0,0,383,1,0,2,0,0,419,0,0
2018-04,CS,0,0,0,799,3,0,5,3,4,619,0,0
2018-04,CU,0,0,0,125,0,0,2,0,0,69,0,0
2018-04,GC,0,0,0,1089,36,0,7,0,0,2599,0,0
2018-04,GI,0,0,0,764,17,0,24,1,0,1433,0,0
2018-04,GR,0,0,0,854,2,0,3,3,0,968,0,0
2018-04,GU,0,0,0,276,5,0,10,4,0,289,0,0
2018-04,H,0,0,0,377,2,0,2,0,0,377,0,0
2018-04,HU,0,0,0,346,1,0,2,0,0,256,0,0
2018-04,IB,0,0,0,2166,55,0,31,5,0,5128,0,0
2018-04,J,0,0,0,872,12,0,8,1,0,578,0,0
2018-04,L,0,0,0,615,3,0,3,1,2,505,0,0
2018-04,LE,0,0,0,368,3,0,5,0,0,424,0,0
2018-04,LO,0,0,0,390,2,0,6,0,0,402,0,0
2018-04,LU,0,0,0,494,4,0,15,1,0,269,0,0
2018-04,M,0,0,0,22452,628,0,689,251,35,25493,0,0
2018-04,MA,0,0,0,2169,12,0,32,2,5,2970,0,0
2018-04,ML,0,0,0,26,1,0,0,0,0,130,0,0
2018-04,MU,0,0,0,1892,19,0,14,3,0,1660,0,0
2018-04,O,0,0,0,1051,7,0,28,5,0,1173,0,0
2018-04,OU,0,0,0,355,3,0,2,1,0,310,0,0
2018-04,P,0,0,0,116,1,0,0,0,0,87,0,0
2018-04,PO,0,0,0,914,13,0,13,0,0,774,0,0
2018-04,S,0,0,0,562,5,0,11,0,0,758,0,0
2018-04,SA,0,0,0,371,4,0,6,1,2,511,0,0
2018-04,SE,0,0,0,1924,10,0,21,2,1,1895,0,0
2018-04,SG,0,0,0,111,1,0,2,0,1,91,0,0
2018-04,SO,0,0,0,95,3,0,1,0,0,83,0,0
2018-04,SS,0,0,0,721,7,0,4,3,0,993,0,0
2018-04,T,0,0,0,770,17,0,21,2,2,1231,0,0
2018-04,TE,0,0,0,150,0,0,4,1,0,119,0,0
2018-04,TF,0,0,0,732,8,0,15,0,0,1880,0,0
2018-04,TO,0,0,0,3281,79,0,28,8,0,1537,0,0
2018-04,V,0,0,0,2317,36,0,42,6,5,3834,0,0
2018-04,VA,0,0,0,500,12,0,9,2,0,564,0,0
2018-04,VI,0,0,0,347,3,0,5,1,0,473,0,0
2018-04,Z,0,0,0,976,16,0,35,2,0,1321,0,0
2018-04,ZA,0,0,0,103,0,0,1,0,0,104,0,0
2018-05,A,0,0,0,4433,37,0,33,5,0,9062,0,0
2018-05,AB,0,0,0,425,3,0,14,1,9,482,0,0
2018-05,AL,0,0,0,859,5,0,5,0,0,649,0,0
2018-05,AV,0,0,0,82,0,0,4,0,0,106,0,0
2018-05,B,0,0,0,8778,277,0,413,173,8,14249,0,0
2018-05,BA,0,0,0,832,7,0,4,4,0,614,0,0
2018-05,BI,0,0,0,1194,20,0,9,5,0,1640,0,0
2018-05,BU,0,0,0,388,2,0,6,1,0,589,0,0
2018-05,C,0,0,0,1170,6,0,18,2,21,1256,1,0
2018-05,CA,0,0,0,1002,4,0,3,0,0,1719,0,0
2018-05,CC,0,0,0,253,5,0,5,0,0,224,0,0
2018-05,CE,0,0,0,39,0,0,0,0,0,145,0,0
2018-05,CO,0,0,0,808,10,0,7,0,0,755,0,0
2018-05,CR,0,0,0,382,3,0,3,0,6,409,0,0
2018-05,CS,0,1,0,1204,3,0,7,0,11,2673,0,0
2018-05,CU,0,0,0,125,0,0,3,0,1,93,0,0
2018-05,GC,0,0,0,1297,25,0,55,0,0,3083,0,0
2018-05,GI,0,0,0,847,18,0,22,4,0,1609,0,0
2018-05,GR,0,0,0,821,6,0,3,0,0,1152,0,0
2018-05,GU,0,0,0,254,6,0,11,8,0,315,0,0
2018-05,H,0,0,0,424,8,0,1,1,0,471,0,0
2018-05,HU,0,0,0,360,4,0,5,0,0,319,0,0
2018-05,IB,0,0,0,2178,41,0,100,4,0,6147,0,0
2018-05,J,0,0,0,911,4,0,12,0,0,652,0,0
2018-05,L,0,0,0,654,0,0,4,1,0,548,0,0
2018-05,LE,0,0,0,384,2,0,3,5,0,498,0,0
2018-05,LO,0,0,0,367,1,0,1,2,0,468,0,0
2018-05,LU,0,0,0,506,0,0,9,2,0,532,0,0
2018-05,M,0,0,1,25879,645,0,610,279,0,28509,0,2
2018-05,MA,0,0,0,2377,27,0,41,2,1,3819,0,0
2018-05,ML,0,0,0,26,1,0,0,0,0,160,0,0
2018-05,MU,0,0,0,2115,11,0,27,2,18,1935,0,0
2018-05,O,0,0,0,1138,5,0,33,1,0,1319,0,0
2018-05,OU,0,0,0,334,2,0,0,2,0,322,0,0
2018-05,P,0,0,0,135,1,0,2,0,0,83,0,0
2018-05,PO,0,0,0,863,9,0,12,0,0,906,0,0
2018-05,S,0,0,0,647,8,0,7,0,0,879,0,0
2018-05,SA,0,0,0,453,1,0,11,1,0,637,0,0
2018-05,SE,0,0,0,2199,23,0,28,11,0,2510,0,0
2018-05,SG,0,0,0,118,4,0,0,1,0,126,0,0
2018-05,SO,0,0,0,83,1,0,1,0,0,87,0,0
2018-05,SS,0,0,0,783,3,0,9,6,0,1098,0,0
2018-05,T,0,0,0,804,6,0,14,5,5,1455,0,0
2018-05,TE,0,0,0,133,2,0,3,0,0,152,0,0
2018-05,TF,0,0,0,763,8,0,8,0,0,2108,0,0
2018-05,TO,0,0,0,3115,93,0,55,8,0,2168,0,0
2018-05,V,0,0,0,2609,34,0,39,17,8,4745,0,0
2018-05,VA,0,0,0,487,2,0,22,2,0,684,0,0
2018-05,VI,0,0,0,429,1,0,1,0,0,536,0,0
2018-05,Z,0,0,0,1159,11,0,37,2,0,1313,0,0
2018-05,ZA,0,0,0,135,0,0,1,0,0,96,0,0
2018-06,B,0,0,0,4,0,0,0,0,0,3,0,0
2018-06,BA,0,0,0,2,0,0,0,0,0,0,0,0
2018-06,BU,0,0,0,0,0,0,0,0,0,1,0,0
2018-06,C,0,0,0,2,0,0,0,0,0,0,0,0
2018-06,CA,0,0,0,4,0,0,0,0,0,2,0,0
2018-06,CC,0,0,0,1,0,0,0,0,0,0,0,0
2018-06,CE,0,0,0,1,0,0,0,0,0,2,0,0
2018-06,CS,0,0,0,4,0,0,0,0,0,1,0,0
2018-06,CU,0,0,0,2,0,0,0,0,0,0,0,0
2018-06,GC,0,0,0,1,0,0,0,0,0,1,0,0
2018-06,GR,0,0,0,1,0,0,0,0,0,0,0,0
2018-06,H,0,0,0,1,0,0,0,0,0,0,0,0
2018-06,IB,0,0,0,4,0,0,0,0,0,0,0,0
2018-06,J,0,0,0,1,0,0,0,0,0,0,0,0
2018-06,LE,0,0,0,1,0,0,0,0,0,0,0,0
2018-06,LU,0,0,0,3,0,0,0,0,0,0,0,0
2018-06,M,0,0,0,4,0,0,0,0,0,9,0,0
2018-06,MA,0,0,0,11,0,0,0,0,0,5,0,0
2018-06,ML,0,0,0,1,0,0,0,0,0,1,0,0
2018-06,MU,0,0,0,5,0,0,0,0,0,1,0,0
2018-06,O,0,0,0,5,0,0,0,0,0,2,0,0
2018-06,OU,0,0,0,5,0,0,0,0,0,3,0,0
2018-06,P,0,0,0,1,0,0,0,0,0,1,0,0
2018-06,PO,0,0,0,6,0,0,0,0,0,0,0,0
2018-06,S,0,0,0,2,1,0,0,0,0,2,0,0
2018-06,SE,0,0,0,2,0,0,0,0,0,0,0,0
2018-06,TO,0,0,0,1,0,0,0,0,0,0,0,0
2018-06,V,0,0,0,1,0,0,0,0,0,0,0,0
2018-07,A,0,0,0,3,0,0,0,0,0,4,0,0
2018-07,AB,0,0,0,1,0,0,0,0,0,0,0,0
2018-07,B,0,0,0,2,0,0,0,0,0,6,0,0
2018-07,BA,0,0,0,9,0,0,0,0,0,0,0,0
2018-07,C,0,0,0,1,0,0,0,0,0,0,0,0
2018-07,CA,0,0,0,5,0,0,0,0,0,2,0,0
2018-07,CC,0,0,0,2,0,0,0,0,0,0,0,0
2018-07,CS,0,0,0,1,0,0,0,0,0,0,0,0
2018-07,GC,0,0,0,1,0,0,0,0,0,2,0,0
2018-07,H,0,0,0,5,0,0,0,0,0,0,0,0
2018-07,IB,0,0,0,8,0,0,0,0,0,2,0,0
2018-07,J,0,0,0,1,0,0,0,0,0,0,0,0
2018-07,LE,0,0,0,2,0,0,0,0,0,2,0,0
2018-07,LO,0,0,0,2,0,0,0,0,0,0,0,0
2018-07,LU,0,0,0,4,0,0,0,0,0,0,0,0
2018-07,M,0,0,0,18,1,0,0,0,0,10,0,0
2018-07,MA,0,0,0,22,0,0,0,0,0,8,0,0
2018-07,ML,0,0,0,5,0,0,0,0,0,0,0,0
2018-07,MU,0,0,0,3,0,0,0,0,0,0,0,0
2018-07,O,0,0,0,10,0,0,0,0,0,3,0,0
2018-07,OU,0,0,0,3,0,0,0,0,0,1,0,0
2018-07,P,0,0,0,1,1,0,0,0,0,0,0,0
2018-07,PO,0,0,0,10,0,0,0,0,0,1,0,0
2018-07,S,0,0,0,6,0,0,0,0,0,1,0,0
2018-07,SE,0,0,0,2,0,0,0,0,0,0,0,0
2018-07,TF,0,0,0,1,0,0,0,0,0,1,0,0
2018-07,TO,0,0,0,6,0,0,0,0,0,1,0,0
2018-07,V,0,0,0,2,0,0,0,0,0,1,0,0
2018-07,VI,0,0,0,0,0,0,0,0,0,1,0,0
2018-07,ZA,0,0,0,2,0,0,0,0,0,0,0,0
2018-08,A,0,0,0,2442,22,0,93,3,0,3734,0,0
2018-08,AB,0,0,0,459,5,0,18,1,0,453,0,0
2018-08,AL,0,0,0,744,4,0,13,0,0,634,0,0
2018-08,AV,0,0,0,117,0,0,11,0,0,190,0,0
2018-08,B,0,0,0,6559,195,0,206,101,0,9612,0,0
2018-08,BA,0,0,0,797,2,0,7,0,0,676,0,0
2018-08,BI,0,0,0,872,8,0,14,5,0,1382,0,0
2018-08,BU,0,0,0,391,0,0,13,0,0,597,0,0
2018-08,C,0,0,0,1367,14,0,30,1,0,1394,0,0
2018-08,CA,0,0,0,1074,5,0,7,0,0,1880,0,0
2018-08,CC,0,0,0,232,0,0,2,0,0,238,0,0
2018-08,CE,0,0,0,61,0,0,0,0,0,160,0,0
2018-08,CO,0,0,0,824,6,0,3,0,0,943,0,0
2018-08,CR,0,0,0,400,2,0,8,0,1,442,0,0
2018-08,CS,0,0,0,571,1,0,47,0,0,696,1,0
2018-08,CU,0,0,0,149,0,0,0,0,0,102,0,0
2018-08,GC,0,0,0,1305,22,0,7,0,0,4295,0,0
2018-08,GI,0,0,0,751,13,0,9,2,0,1710,0,0
2018-08,GR,0,0,0,842,3,0,7,1,0,1103,0,0
2018-08,GU,0,0,0,278,2,0,5,0,0,310,0,0
2018-08,H,0,0,0,379,22,0,2,0,0,454,0,0
2018-08,HU,0,0,0,310,7,0,3,0,0,282,0,0
2018-08,IB,0,0,0,1304,56,0,343,4,0,2991,0,0
2018-08,J,0,0,0,792,3,0,12,0,0,737,0,0
2018-08,L,0,0,0,547,5,0,4,0,2,578,0,0
2018-08,LE,0,0,0,370,8,0,1,1,0,515,0,0
2018-08,LO,0,0,0,407,2,0,2,0,0,431,0,0
2018-08,LU,0,0,0,521,1,0,7,0,0,353,0,0
2018-08,M,0,0,0,18589,449,0,969,267,7,16781,0,1
2018-08,MA,0,0,0,1973,32,0,52,0,2,3061,0,0
2018-08,ML,0,0,0,25,0,0,0,0,0,147,0,0
2018-08,MU,0,0,0,1869,14,0,13,5,2,1789,0,0
2018-08,O,0,0,0,1090,13,0,71,13,1,2021,0,0
2018-08,OU,0,0,0,368,0,0,2,5,0,320,0,0
2018-08,P,0,0,0,104,1,0,0,0,0,109,0,0
2018-08,PO,0,0,0,879,11,0,16,2,0,1064,0,0
2018-08,S,0,0,0,780,3,0,17,0,0,1027,0,0
2018-08,SA,0,0,0,409,2,0,3,0,0,633,0,0
2018-08,SE,0,0,0,2082,17,0,37,11,0,2581,0,0
2018-08,SG,0,0,0,109,0,0,2,0,0,112,0,0
2018-08,SO,0,0,0,96,0,0,3,0,0,110,0,0
2018-08,SS,0,0,0,706,1,0,4,2,0,934,0,0
2018-08,T,0,0,0,753,25,0,13,2,0,1391,0,0
2018-08,TE,0,0,0,127,2,0,0,0,0,159,0,0
2018-08,TF,0,0,0,812,9,0,5,0,0,2598,0,0
2018-08,TO,0,0,0,3317,73,0,47,6,0,2064,0,0
2018-08,V,0,1,0,2165,79,0,18,4,3,4112,0,0
2018-08,VA,0,0,0,393,2,0,10,0,0,678,0,0
2018-08,VI,0,0,0,332,5,0,3,2,0,511,0,0
2018-08,Z,0,0,0,865,13,0,37,1,0,1381,0,0
2018-08,ZA,0,0,0,126,1,0,0,0,0,135,0,0
2018-09,A,0,0,0,1599,32,0,52,0,1,2697,0,0
2018-09,AB,0,0,0,364,4,0,5,0,0,312,0,0
2018-09,AL,0,0,0,591,7,0,12,0,0,568,0,0
2018-09,AV,0,0,0,77,2,0,0,0,0,106,0,0
2018-09,B,0,0,0,4815,252,0,212,31,5,9160,0,0
2018-09,BA,0,0,0,648,4,0,3,0,0,544,0,0
2018-09,BI,0,0,0,769,30,0,13,1,0,1244,0,0
2018-09,BU,0,0,0,285,1,0,8,1,1,386,0,0
2018-09,C,0,1,0,939,12,0,18,0,0,992,0,0
2018-09,CA,0,0,0,795,10,0,14,0,0,1495,0,0
2018-09,CC,0,0,0,167,2,0,2,0,1,170,0,0
2018-09,CE,0,0,0,54,0,0,0,0,0,135,0,0
2018-09,CO,0,0,0,620,8,0,7,1,0,779,0,0
2018-09,CR,0,0,0,303,2,0,1,0,1,305,0,0
2018-09,CS,0,0,0,454,6,0,1,3,0,541,0,0
2018-09,CU,0,0,0,139,1,0,1,0,0,67,0,0
2018-09,GC,0,0,0,850,37,0,8,1,0,2364,0,0
2018-09,GI,0,0,0,576,18,0,12,1,0,1075,0,0
2018-09,GR,0,0,0,639,7,0,1,0,0,917,0,0
2018-09,GU,0,0,0,163,6,0,6,0,0,226,0,0
2018-09,H,0,0,0,318,21,0,1,0,0,364,0,0
2018-09,HU,0,0,0,272,3,0,2,0,0,226,0,0
2018-09,IB,0,0,0,640,36,0,12,12,0,2112,0,0
2018-09,J,0,0,0,642,6,0,6,1,1,476,0,0
2018-09,L,0,0,0,459,5,0,2,0,2,448,0,0
2018-09,LE,0,0,0,287,1,0,1,1,0,390,0,0
2018-09,LO,0,0,0,226,3,0,1,0,0,301,0,0
2018-09,LU,0,0,0,347,20,0,5,0,0,218,0,0
2018-09,M,0,0,0,13674,1223,0,428,133,9,10773,1,3
2018-09,MA,0,0,0,1370,24,0,33,0,10,2470,0,0
2018-09,ML,0,0,0,15,2,0,0,0,0,100,0,0
2018-09,MU,0,0,0,1487,9,0,33,5,15,1535,0,0
2018-09,O,0,0,0,738,11,0,22,1,0,959,0,0
2018-09,OU,0,0,0,260,1,0,1,0,0,237,0,0
2018-09,P,0,0,0,91,1,0,0,0,0,66,0,0
2018-09,PO,0,0,0,657,11,0,11,0,0,629,0,0
2018-09,S,0,0,0,554,6,0,4,0,0,737,0,0
2018-09,SA,0,0,0,306,4,0,7,0,0,484,0,0
2018-09,SC,0,0,0,1,0,0,0,0,0,0,0,0
2018-09,SE,0,0,0,1598,28,0,34,3,0,2133,0,0
2018-09,SG,0,0,0,79,1,0,0,0,0,92,0,0
2018-09,SO,0,0,0,79,1,0,1,0,0,84,0,0
2018-09,SS,0,0,0,497,6,0,7,2,0,802,0,0
2018-09,T,0,0,0,537,14,0,7,0,0,1048,0,0
2018-09,TE,0,0,0,112,0,0,0,0,0,112,0,0
2018-09,TF,0,0,0,648,11,0,4,0,0,1798,0,0
2018-09,TO,0,0,0,2866,166,0,24,0,0,1721,0,0
2018-09,V,0,1,0,1710,64,0,16,4,0,3394,0,0
2018-09,VA,0,0,0,386,4,0,10,0,0,457,0,0
2018-09,VI,0,0,0,306,5,0,7,0,0,425,0,0
2018-09,Z,0,0,0,713,11,0,19,2,0,1097,0,0
2018-09,ZA,0,0,0,86,1,0,0,0,0,109,0,0
2018-10,BA,0,0,0,0,0,0,0,0,0,1,0,0
2018-10,C,0,0,0,1,0,0,0,0,0,0,0,0
2018-10,CE,0,0,0,1,0,0,0,0,0,0,0,0
2018-10,IB,0,0,0,0,0,0,0,0,0,1,0,0
2018-10,MA,0,0,0,1,0,0,0,0,0,1,0,0
2018-10,OU,0,0,0,0,0,0,0,0,0,1,0,0
2018-10,PO,0,0,0,1,0,0,0,0,0,0,0,0
2018-10,S,0,0,0,1,0,0,0,0,0,0,0,0
2018-11,B,0,0,0,0,0,0,0,0,0,1,0,0
2018-11,CA,0,0,0,0,0,0,0,0,0,1,0,0
